,Unnamed: 0.1,Unnamed: 0,Symbol,trade,Trade ID,entry_date,exit_date,entry_price,exit_price,qty
602,11,11,BHARTIARTL,long,9952,2022-03-17 11:45:00,2022-03-21 15:15:00,726.55,707.5,137
603,12,12,BHARTIARTL,long,10018,2022-03-29 09:15:00,2022-04-01 09:15:00,749.1,760.1,133
604,13,13,BHARTIARTL,long,10497,2022-05-26 14:45:00,2022-05-31 09:15:00,695.0,696.4,143
605,14,14,BHARTIARTL,long,11375,2022-09-06 12:45:00,2022-09-09 10:15:00,761.25,768.55,131
606,15,15,BHARTIARTL,long,11467,2022-09-20 10:45:00,2022-09-23 10:15:00,794.4,777.55,125
607,16,16,BHARTIARTL,long,11772,2022-10-31 12:15:00,2022-11-02 10:45:00,833.3,811.9,120
608,0,0,BHEL,long,4800,2020-07-06 09:15:00,2020-07-06 11:45:00,39.4,40.8,2538
609,1,1,BHEL,long,9418,2021-12-09 12:45:00,2021-12-14 09:15:00,63.2,64.4,1582
610,2,2,BHEL,long,10211,2022-03-11 09:15:00,2022-03-15 14:15:00,51.9,49.95,1926
611,3,3,BHEL,long,10734,2022-05-17 09:15:00,2022-05-19 09:15:00,49.15,48.35,2034
612,4,4,BHEL,long,11293,2022-07-19 09:15:00,2022-07-22 12:15:00,51.25,52.55,1951
613,5,5,BHEL,long,11928,2022-10-04 11:15:00,2022-10-06 12:45:00,61.8,63.6,1618
614,6,6,BHEL,long,12365,2022-11-28 09:15:00,2022-12-01 09:15:00,84.25,84.0,1186
615,0,0,BIOCON,long,3197,2020-01-02 12:45:00,2020-01-06 11:15:00,297.9,293.7,335
616,1,1,BIOCON,long,3368,2020-01-23 12:15:00,2020-01-24 09:15:00,296.35,288.3,337
617,2,2,BIOCON,long,3736,2020-03-05 11:15:00,2020-03-09 12:45:00,311.8,301.0,320
618,3,3,BIOCON,long,4335,2020-05-20 14:15:00,2020-05-26 09:15:00,344.3,356.1,290
619,4,4,BIOCON,long,5388,2020-09-16 09:15:00,2020-09-18 14:15:00,452.55,454.5,220
620,5,5,BIOCON,long,6171,2020-12-17 09:15:00,2020-12-21 14:15:00,465.0,455.65,215
621,6,6,BIOCON,long,7562,2021-06-01 09:15:00,2021-06-03 11:45:00,389.7,383.7,256
622,7,7,BIOCON,long,7630,2021-06-10 13:15:00,2021-06-15 09:45:00,414.6,412.0,241
623,8,8,BIOCON,long,8474,2021-09-17 09:15:00,2021-09-20 13:15:00,382.8,363.45,261
624,9,9,BIOCON,long,10260,2022-04-08 13:45:00,2022-04-12 09:15:00,355.95,345.0,280
625,10,10,BIOCON,long,11818,2022-10-04 14:45:00,2022-10-07 09:15:00,299.05,283.9,334
626,0,0,BOSCHLTD,long,4488,2020-06-02 09:15:00,2020-06-05 09:15:00,10615.1,11087.2,9
627,1,1,BOSCHLTD,long,4501,2020-06-08 09:15:00,2020-06-10 09:15:00,11690.0,10968.4,8
628,2,2,BOSCHLTD,long,6035,2020-11-25 09:15:00,2020-12-01 09:45:00,13502.0,12936.95,7
629,3,3,BOSCHLTD,long,6424,2021-01-13 09:15:00,2021-01-18 10:15:00,14838.2,14570.0,6
630,4,4,BOSCHLTD,long,7121,2021-04-08 09:15:00,2021-04-12 09:15:00,14699.0,13999.75,6
631,5,5,BOSCHLTD,long,7368,2021-05-11 09:15:00,2021-05-11 12:45:00,13900.0,14152.25,7
632,6,6,BOSCHLTD,long,7621,2021-06-09 09:15:00,2021-06-14 09:45:00,15982.5,15773.0,6
633,7,7,BOSCHLTD,long,7813,2021-07-02 14:45:00,2021-07-05 14:45:00,15384.9,15701.0,6
634,8,8,BOSCHLTD,long,8062,2021-08-03 09:15:00,2021-08-05 09:15:00,15326.0,14739.05,6
635,9,9,BOSCHLTD,long,8335,2021-09-06 09:15:00,2021-09-09 09:15:00,14395.0,14314.7,6
636,10,10,BOSCHLTD,long,8463,2021-09-23 14:45:00,2021-09-28 09:15:00,15400.0,15867.9,6
637,11,11,BOSCHLTD,long,8812,2021-11-08 12:45:00,2021-11-10 09:15:00,18162.75,18270.0,5
638,12,12,BOSCHLTD,long,9566,2022-02-02 09:15:00,2022-02-07 09:45:00,16988.35,16175.0,5
639,13,13,BOSCHLTD,long,10540,2022-05-30 09:15:00,2022-06-02 09:15:00,14398.95,14600.0,6
640,14,14,BOSCHLTD,long,10748,2022-06-24 09:15:00,2022-06-29 09:15:00,13971.15,14689.6,7
641,15,15,BOSCHLTD,long,11816,2022-10-31 09:15:00,2022-11-03 09:45:00,16240.75,16555.2,6
642,0,0,BPCL,long,3437,2020-01-29 09:15:00,2020-01-30 13:15:00,485.65,471.0,205
643,1,1,BPCL,long,6898,2021-02-25 10:45:00,2021-03-02 09:15:00,452.65,479.55,220
644,2,2,BPCL,long,6909,2021-03-02 14:45:00,2021-03-04 09:15:00,468.95,467.25,213
645,3,3,BPCL,long,7575,2021-05-24 10:45:00,2021-05-27 09:15:00,468.7,475.75,213
646,4,4,BPCL,long,7692,2021-06-09 09:15:00,2021-06-14 09:45:00,491.75,482.75,203
647,5,5,BPCL,long,8047,2021-07-22 11:45:00,2021-07-26 13:45:00,462.3,457.0,216
648,6,6,BPCL,long,8402,2021-09-03 09:15:00,2021-09-07 11:15:00,483.9,486.6,206
649,7,7,BPCL,long,8594,2021-09-29 09:45:00,2021-10-04 09:15:00,432.0,434.35,231
650,8,8,BPCL,long,8689,2021-10-13 11:15:00,2021-10-19 09:15:00,459.8,464.75,217
651,9,9,BPCL,long,9148,2021-12-10 09:15:00,2021-12-15 09:15:00,396.45,391.9,252
652,10,10,BPCL,long,11163,2022-07-28 09:15:00,2022-08-02 09:15:00,325.9,337.5,306
653,11,11,BPCL,long,11712,2022-10-04 10:45:00,2022-10-07 10:45:00,313.45,306.65,319
654,0,0,BRITANNIA,long,3412,2020-01-27 09:45:00,2020-01-30 09:15:00,3193.2,3225.65,31
655,1,1,BRITANNIA,long,3732,2020-03-05 13:15:00,2020-03-06 09:15:00,3137.05,3052.0,31
656,2,2,BRITANNIA,long,4350,2020-05-20 13:45:00,2020-05-26 09:15:00,3138.95,3221.0,31
657,3,3,BRITANNIA,long,4844,2020-07-17 09:15:00,2020-07-22 12:15:00,3895.05,3835.0,25
658,4,4,BRITANNIA,long,5007,2020-08-10 09:15:00,2020-08-11 14:45:00,3969.9,3886.55,25
659,5,5,BRITANNIA,long,5498,2020-10-05 13:15:00,2020-10-08 09:15:00,3845.95,3818.95,26
660,6,6,BRITANNIA,long,7091,2021-04-07 14:15:00,2021-04-12 09:15:00,3807.65,3777.1,26
661,7,7,BRITANNIA,long,7746,2021-06-24 11:45:00,2021-06-29 10:45:00,3694.0,3630.0,27
662,8,8,BRITANNIA,long,8055,2021-08-03 09:15:00,2021-08-06 09:45:00,3538.95,3600.4,28
663,9,9,BRITANNIA,long,8255,2021-08-30 12:15:00,2021-09-02 09:15:00,3975.95,4034.65,25
664,10,10,BRITANNIA,long,9319,2021-12-31 12:45:00,2022-01-05 09:15:00,3622.8,3657.0,27
665,11,11,BRITANNIA,long,10102,2022-04-04 10:45:00,2022-04-06 11:45:00,3267.55,3266.0,30
666,12,12,BRITANNIA,long,10414,2022-05-13 11:45:00,2022-05-18 09:15:00,3314.0,3368.85,30
667,13,13,BRITANNIA,long,10415,2022-05-18 09:45:00,2022-05-19 10:45:00,3398.7,3315.9,29
668,14,14,BRITANNIA,long,10430,2022-05-20 11:45:00,2022-05-25 09:15:00,3437.15,3500.0,29
669,15,15,BRITANNIA,long,10450,2022-05-26 12:45:00,2022-05-31 09:45:00,3545.3,3586.85,28
670,16,16,BRITANNIA,long,10790,2022-07-06 10:45:00,2022-07-11 09:15:00,3760.1,3824.0,26
671,17,17,BRITANNIA,long,11955,2022-11-22 12:15:00,2022-11-25 09:45:00,4158.0,4167.95,24
672,0,0,CANBK,long,4449,2020-05-28 09:15:00,2020-05-29 09:15:00,85.1,81.35,1175
673,1,1,CANBK,long,4521,2020-06-05 12:45:00,2020-06-10 09:15:00,100.6,100.6,994
674,2,2,CANBK,long,5041,2020-08-05 09:15:00,2020-08-10 09:15:00,105.4,102.5,948
675,3,3,CANBK,long,5613,2020-10-12 09:15:00,2020-10-14 10:45:00,93.75,88.2,1066
676,4,4,CANBK,long,5831,2020-11-06 09:15:00,2020-11-10 13:45:00,92.4,94.9,1082
677,5,5,CANBK,long,5833,2020-11-10 14:45:00,2020-11-12 11:15:00,96.5,91.9,1036
678,6,6,CANBK,long,6267,2021-01-01 13:45:00,2021-01-06 09:15:00,132.6,136.55,754
679,7,7,CANBK,long,8605,2021-09-29 09:45:00,2021-09-29 13:15:00,167.9,167.85,595
680,8,8,CANBK,long,8934,2021-11-08 13:15:00,2021-11-10 12:15:00,238.7,238.4,418
681,9,9,CANBK,long,9211,2021-12-10 14:15:00,2021-12-14 09:45:00,219.95,214.2,454
682,10,10,CANBK,long,9466,2022-01-10 13:45:00,2022-01-13 09:15:00,219.9,223.4,454
683,11,11,CANBK,long,9612,2022-01-31 10:45:00,2022-02-03 09:15:00,248.2,270.5,402
684,12,12,CANBK,long,10080,2022-03-29 09:15:00,2022-04-01 09:15:00,231.35,230.5,432
685,13,13,CANBK,long,10113,2022-04-05 12:45:00,2022-04-08 09:15:00,245.85,248.35,406
686,14,14,CANBK,long,10581,2022-06-02 09:15:00,2022-06-06 09:15:00,213.1,206.5,469
687,0,0,CASTROLIND,long,3320,2020-01-16 09:15:00,2020-01-21 09:15:00,134.35,132.9,744
688,1,1,CASTROLIND,long,3398,2020-01-29 09:15:00,2020-01-30 10:15:00,136.4,132.15,733
689,2,2,CASTROLIND,long,4161,2020-04-30 09:15:00,2020-05-04 09:15:00,130.25,124.35,767
690,3,3,CASTROLIND,long,5045,2020-08-07 09:15:00,2020-08-07 14:45:00,121.3,121.3,824
691,4,4,CASTROLIND,long,6017,2020-11-24 13:15:00,2020-11-26 09:15:00,128.8,123.35,776
692,5,5,CASTROLIND,long,6455,2021-01-14 13:45:00,2021-01-18 10:15:00,130.9,126.15,763
693,6,6,CASTROLIND,long,8541,2021-09-13 14:45:00,2021-09-16 09:15:00,139.35,140.95,717
694,7,7,CASTROLIND,long,9731,2022-01-28 10:45:00,2022-02-02 09:15:00,124.8,124.9,801
695,8,8,CASTROLIND,long,10420,2022-04-22 09:15:00,2022-04-27 10:45:00,108.55,105.25,921
696,9,9,CASTROLIND,long,10636,2022-05-20 14:45:00,2022-05-25 10:15:00,108.15,106.35,924
697,10,10,CASTROLIND,long,12183,2022-11-17 09:15:00,2022-11-22 09:45:00,132.55,134.4,754
698,0,0,CHOLAFIN,long,5489,2020-09-17 09:15:00,2020-09-21 10:45:00,241.0,237.45,414
699,1,1,CHOLAFIN,long,5909,2020-11-05 12:45:00,2020-11-10 09:15:00,299.75,307.0,333
700,2,2,CHOLAFIN,long,6008,2020-11-20 13:15:00,2020-11-25 10:45:00,341.15,359.8,293
701,3,3,CHOLAFIN,long,6187,2020-12-16 09:15:00,2020-12-21 09:15:00,384.7,372.55,259
702,4,4,CHOLAFIN,long,7515,2021-05-24 11:45:00,2021-05-25 11:45:00,587.3,563.05,170
703,5,5,CHOLAFIN,long,8358,2021-08-26 10:45:00,2021-08-30 12:15:00,517.75,545.4,193
704,6,6,CHOLAFIN,long,8769,2021-10-14 09:45:00,2021-10-20 09:45:00,604.7,610.65,165
705,7,7,CHOLAFIN,long,9482,2022-01-07 13:15:00,2022-01-11 09:45:00,577.2,553.55,173
706,8,8,CHOLAFIN,long,10069,2022-03-17 10:45:00,2022-03-23 09:15:00,709.45,721.05,140
707,9,9,CHOLAFIN,long,10654,2022-05-30 09:15:00,2022-06-02 09:15:00,666.05,673.5,150
708,0,0,CIPLA,long,3894,2020-03-20 10:45:00,2020-03-23 09:15:00,390.15,374.85,256
709,1,1,CIPLA,long,4067,2020-04-15 11:45:00,2020-04-15 13:45:00,609.8,590.75,163
710,2,2,CIPLA,long,4374,2020-05-20 11:15:00,2020-05-22 15:15:00,612.0,637.0,163
711,3,3,CIPLA,long,4635,2020-06-23 09:15:00,2020-06-24 10:45:00,660.6,647.5,151
712,4,4,CIPLA,long,5045,2020-08-06 14:15:00,2020-08-10 11:45:00,738.2,803.75,135
713,5,5,CIPLA,long,7107,2021-03-30 10:45:00,2021-04-05 09:15:00,809.65,824.7,123
714,6,6,CIPLA,long,7555,2021-05-26 12:15:00,2021-05-28 15:15:00,947.7,933.9,105
715,7,7,CIPLA,long,7664,2021-06-10 11:15:00,2021-06-15 10:15:00,973.35,974.8,102
716,8,8,CIPLA,long,8338,2021-08-30 09:15:00,2021-09-01 13:15:00,927.95,928.35,107
717,9,9,CIPLA,long,9667,2022-01-31 12:45:00,2022-02-03 09:15:00,947.15,953.8,105
718,10,10,CIPLA,long,9719,2022-02-09 09:15:00,2022-02-11 10:45:00,961.35,958.7,104
719,11,11,CIPLA,long,11263,2022-08-04 09:15:00,2022-08-08 12:15:00,1024.1,1027.35,97
720,12,12,CIPLA,long,11725,2022-09-30 09:15:00,2022-10-06 10:45:00,1122.3,1129.95,89
721,13,13,CIPLA,long,11839,2022-10-19 09:15:00,2022-10-25 10:45:00,1135.1,1155.4,88
722,0,0,COALINDIA,long,5911,2020-11-03 12:15:00,2020-11-04 12:45:00,116.9,114.25,855
723,1,1,COALINDIA,long,5969,2020-11-11 09:15:00,2020-11-17 09:15:00,126.0,128.15,793
724,2,2,COALINDIA,long,6145,2020-12-07 12:45:00,2020-12-10 10:15:00,135.85,134.3,736
725,3,3,COALINDIA,long,6169,2020-12-14 09:15:00,2020-12-17 09:45:00,143.35,143.75,697
726,4,4,COALINDIA,long,6392,2021-01-12 10:45:00,2021-01-15 12:15:00,144.65,144.95,691
727,5,5,COALINDIA,long,7341,2021-05-06 13:45:00,2021-05-07 11:45:00,134.7,136.7,742
728,6,6,COALINDIA,long,7346,2021-05-07 14:15:00,2021-05-10 15:15:00,137.2,148.2,728
729,7,7,COALINDIA,long,8483,2021-09-15 11:45:00,2021-09-17 11:15:00,159.25,155.9,627
730,8,8,COALINDIA,long,9484,2022-01-10 09:15:00,2022-01-10 14:45:00,158.8,160.3,629
731,9,9,COALINDIA,long,9525,2022-01-14 09:15:00,2022-01-19 09:15:00,165.3,162.65,604
732,10,10,COALINDIA,long,10327,2022-04-21 13:45:00,2022-04-25 09:15:00,206.9,198.25,483
733,11,11,COALINDIA,long,11221,2022-07-29 14:15:00,2022-08-03 09:15:00,207.8,209.7,481
734,12,12,COALINDIA,long,11409,2022-08-25 12:15:00,2022-08-29 09:15:00,226.2,227.7,442
735,13,13,COALINDIA,long,11944,2022-10-31 09:15:00,2022-11-03 09:45:00,245.45,243.95,407
736,0,0,COFORGE,long,3437,2020-01-29 09:15:00,2020-01-29 15:15:00,2034.3,1922.95,49
737,1,1,COFORGE,long,4190,2020-04-29 09:15:00,2020-05-04 09:15:00,1203.6,1185.65,83
738,2,2,COFORGE,long,4996,2020-07-30 09:15:00,2020-08-04 09:15:00,1883.05,1936.0,53
739,3,3,COFORGE,long,5373,2020-09-14 09:15:00,2020-09-17 09:15:00,2127.15,2219.0,47
740,4,4,COFORGE,long,5374,2020-09-17 09:45:00,2020-09-21 13:45:00,2232.0,2154.55,44
741,5,5,COFORGE,long,5937,2020-11-24 09:15:00,2020-11-27 09:15:00,2466.85,2457.0,40
742,6,6,COFORGE,long,6246,2021-01-01 14:15:00,2021-01-06 09:15:00,2741.65,2872.05,36
743,7,7,COFORGE,long,7049,2021-04-08 09:15:00,2021-04-12 10:15:00,3135.05,3045.55,31
744,8,8,COFORGE,long,7538,2021-06-07 14:15:00,2021-06-08 10:45:00,3718.0,3809.95,26
745,9,9,COFORGE,long,7548,2021-06-09 09:15:00,2021-06-14 10:45:00,3916.5,3909.95,25
746,10,10,COFORGE,long,7662,2021-06-25 09:15:00,2021-06-29 12:15:00,4105.0,4044.2,24
747,11,11,COFORGE,long,7747,2021-07-08 09:15:00,2021-07-13 09:15:00,4272.5,4397.0,23
748,12,12,COFORGE,long,7829,2021-07-22 11:15:00,2021-07-27 10:15:00,4639.0,4734.0,21
749,13,13,COFORGE,long,7858,2021-07-29 11:45:00,2021-08-03 09:15:00,5022.4,5196.9,19
750,14,14,COFORGE,long,8295,2021-09-21 13:15:00,2021-09-24 09:15:00,5525.05,5755.95,18
751,15,15,COFORGE,long,9177,2022-01-03 12:45:00,2022-01-04 13:15:00,5982.0,6086.85,16
752,16,16,COFORGE,long,9181,2022-01-04 15:15:00,2022-01-05 10:45:00,6112.0,5922.1,16
753,17,17,COFORGE,long,10322,2022-05-17 09:15:00,2022-05-19 09:15:00,3840.0,3749.1,26
754,18,18,COFORGE,long,10624,2022-06-21 10:45:00,2022-06-24 09:15:00,3540.0,3585.0,28
755,19,19,COFORGE,long,10928,2022-07-27 11:45:00,2022-08-01 09:15:00,3776.9,3963.45,26
756,20,20,COFORGE,long,11613,2022-10-18 13:45:00,2022-10-20 12:15:00,3830.0,3769.0,26
757,0,0,COLPAL,long,3294,2020-01-14 09:15:00,2020-01-17 09:15:00,1484.8,1515.0,67
758,1,1,COLPAL,long,3916,2020-03-27 09:15:00,2020-03-30 09:15:00,1206.0,1157.3,82
759,2,2,COLPAL,long,4024,2020-04-15 11:15:00,2020-04-20 09:15:00,1394.3,1383.8,71
760,3,3,COLPAL,long,4096,2020-04-27 12:45:00,2020-04-29 15:15:00,1520.4,1462.8,65
761,4,4,COLPAL,long,5319,2020-09-11 09:15:00,2020-09-16 09:15:00,1405.75,1421.35,71
762,5,5,COLPAL,long,5686,2020-10-27 10:45:00,2020-10-30 09:15:00,1523.8,1537.65,65
763,6,6,COLPAL,long,5895,2020-11-24 09:45:00,2020-11-25 10:15:00,1575.5,1524.55,63
764,7,7,COLPAL,long,6759,2021-03-02 14:45:00,2021-03-05 09:15:00,1603.5,1632.4,62
765,8,8,COLPAL,long,7344,2021-05-17 09:15:00,2021-05-20 09:15:00,1588.2,1617.0,62
766,9,9,COLPAL,long,7435,2021-05-31 09:15:00,2021-06-03 09:15:00,1719.2,1721.85,58
767,10,10,COLPAL,long,7838,2021-07-16 09:15:00,2021-07-22 09:15:00,1755.0,1773.8,56
768,11,11,COLPAL,long,7868,2021-07-26 11:15:00,2021-07-29 09:45:00,1819.8,1776.9,54
769,12,12,COLPAL,long,9135,2021-12-21 10:45:00,2021-12-24 10:15:00,1441.0,1466.55,69
770,13,13,COLPAL,long,9211,2022-01-03 09:15:00,2022-01-06 09:45:00,1488.9,1454.6,67
771,14,14,COLPAL,long,10204,2022-04-29 12:15:00,2022-05-04 14:15:00,1662.55,1614.15,60
772,15,15,COLPAL,long,10782,2022-07-06 10:45:00,2022-07-06 14:15:00,1551.3,1558.4,64
773,16,16,COLPAL,long,10783,2022-07-06 14:45:00,2022-07-11 10:45:00,1572.35,1557.3,63
774,17,17,COLPAL,long,11509,2022-09-30 09:45:00,2022-10-03 15:15:00,1616.5,1576.85,61
775,18,18,COLPAL,long,11727,2022-10-31 12:45:00,2022-11-03 11:15:00,1644.0,1594.25,60
776,0,0,CONCOR,long,4075,2020-04-15 10:45:00,2020-04-15 13:45:00,395.75,384.75,252
777,1,1,CONCOR,long,4326,2020-05-14 09:15:00,2020-05-18 09:15:00,390.6,362.2,256
778,2,2,CONCOR,long,4898,2020-07-20 09:15:00,2020-07-23 09:15:00,456.5,455.95,219
779,3,3,CONCOR,long,5249,2020-08-31 09:15:00,2020-09-03 09:15:00,421.2,404.8,237
780,4,4,CONCOR,long,5689,2020-10-21 14:45:00,2020-10-23 13:45:00,391.5,387.05,255
781,5,5,CONCOR,long,6148,2020-12-16 09:15:00,2020-12-21 09:45:00,415.35,405.2,240
782,6,6,CONCOR,long,6276,2021-01-04 15:15:00,2021-01-07 09:15:00,413.7,441.85,241
783,7,7,CONCOR,long,6300,2021-01-08 14:45:00,2021-01-13 09:15:00,443.75,448.0,225
784,8,8,CONCOR,long,6489,2021-02-03 12:45:00,2021-02-08 09:15:00,467.9,487.5,213
785,9,9,CONCOR,long,6889,2021-03-24 09:15:00,2021-03-30 09:15:00,571.8,592.5,174
786,10,10,CONCOR,long,7483,2021-06-07 13:45:00,2021-06-10 09:45:00,740.85,704.05,134
787,11,11,CONCOR,long,7633,2021-06-25 13:15:00,2021-06-30 10:45:00,705.5,693.15,141
788,12,12,CONCOR,long,8205,2021-09-02 10:45:00,2021-09-07 09:15:00,705.4,735.35,141
789,13,13,CONCOR,long,8957,2021-12-02 12:45:00,2021-12-06 14:45:00,641.0,628.75,156
790,14,14,CONCOR,long,9274,2022-01-10 10:45:00,2022-01-13 09:15:00,643.0,656.2,155
791,15,15,CONCOR,long,9285,2022-01-13 14:45:00,2022-01-14 15:15:00,670.1,690.0,149
792,16,16,CONCOR,long,9419,2022-02-01 10:45:00,2022-02-04 10:45:00,660.5,651.9,151
793,17,17,CONCOR,long,10856,2022-07-15 14:15:00,2022-07-20 09:15:00,682.4,678.05,146
794,18,18,CONCOR,long,10960,2022-08-01 09:15:00,2022-08-03 11:15:00,716.6,698.2,139
795,19,19,CONCOR,long,11686,2022-10-28 09:15:00,2022-11-02 09:15:00,795.5,798.25,125
796,20,20,CONCOR,long,11907,2022-11-28 09:15:00,2022-12-01 10:15:00,770.55,769.55,129
797,0,0,COROMANDEL,long,3391,2020-01-23 12:15:00,2020-01-28 09:15:00,615.9,613.5,162
798,1,1,COROMANDEL,long,3404,2020-01-29 09:15:00,2020-01-30 09:15:00,618.9,605.0,161
799,2,2,COROMANDEL,long,4135,2020-04-27 11:45:00,2020-04-30 09:15:00,575.8,584.45,173
800,3,3,COROMANDEL,long,4359,2020-05-27 10:45:00,2020-05-29 12:15:00,676.1,645.5,147
801,4,4,COROMANDEL,long,4832,2020-07-20 14:45:00,2020-07-23 09:15:00,796.05,822.65,125
802,5,5,COROMANDEL,long,5820,2020-11-09 09:15:00,2020-11-10 09:15:00,764.55,749.0,130
803,6,6,COROMANDEL,long,6230,2020-12-28 12:45:00,2020-12-30 09:15:00,823.15,813.5,121
804,7,7,COROMANDEL,long,6451,2021-01-22 09:15:00,2021-01-22 13:15:00,855.3,832.0,116
805,8,8,COROMANDEL,long,7457,2021-05-21 10:45:00,2021-05-26 09:15:00,823.5,844.0,121
806,9,9,COROMANDEL,long,9320,2021-12-22 09:15:00,2021-12-27 09:45:00,746.3,740.45,133
807,10,10,COROMANDEL,long,9369,2021-12-30 14:45:00,2022-01-04 09:15:00,754.2,758.3,132
808,11,11,COROMANDEL,long,9372,2022-01-04 10:45:00,2022-01-07 09:15:00,781.25,781.9,128
809,12,12,COROMANDEL,long,9437,2022-01-14 09:15:00,2022-01-17 13:45:00,791.8,808.55,126
810,13,13,COROMANDEL,long,9561,2022-02-01 10:45:00,2022-02-04 09:15:00,798.85,826.1,125
811,14,14,COROMANDEL,long,10254,2022-04-26 11:15:00,2022-04-29 09:45:00,841.1,900.8,118
812,15,15,COROMANDEL,long,10439,2022-05-20 11:15:00,2022-05-25 09:15:00,932.75,949.95,107
813,0,0,CROMPTON,long,4397,2020-05-21 09:15:00,2020-05-27 09:15:00,216.95,216.1,460
814,1,1,CROMPTON,long,4420,2020-05-28 14:15:00,2020-06-02 09:15:00,222.6,234.55,449
815,2,2,CROMPTON,long,4688,2020-06-30 13:15:00,2020-07-03 09:45:00,240.25,241.75,416
816,3,3,CROMPTON,long,4692,2020-07-03 11:45:00,2020-07-07 11:15:00,241.95,236.8,413
817,4,4,CROMPTON,long,5663,2020-10-21 09:15:00,2020-10-26 09:15:00,291.3,308.65,343
818,5,5,CROMPTON,long,5988,2020-12-02 09:15:00,2020-12-07 09:45:00,328.35,332.9,304
819,6,6,CROMPTON,long,6216,2020-12-31 13:15:00,2021-01-05 09:15:00,379.2,375.1,263
820,7,7,CROMPTON,long,7412,2021-05-24 10:45:00,2021-05-26 12:45:00,400.15,393.4,249
821,8,8,CROMPTON,long,7496,2021-06-04 09:15:00,2021-06-09 09:15:00,413.45,423.2,241
822,9,9,CROMPTON,long,7730,2021-07-05 09:15:00,2021-07-06 14:45:00,461.7,435.1,216
823,10,10,CROMPTON,long,10844,2022-06-24 09:45:00,2022-06-24 15:15:00,338.25,343.0,295
824,11,11,CROMPTON,long,11483,2022-09-07 09:45:00,2022-09-12 09:15:00,416.15,417.8,240
825,12,12,CROMPTON,long,12048,2022-11-16 11:15:00,2022-11-18 11:45:00,371.0,364.6,269
826,0,0,CUB,long,5202,2020-08-17 15:15:00,2020-08-20 09:15:00,124.55,124.25,802
827,1,1,CUB,long,5592,2020-10-01 09:15:00,2020-10-07 09:45:00,141.1,143.5,708
828,2,2,CUB,long,5616,2020-10-08 15:15:00,2020-10-13 09:45:00,148.05,144.9,675
829,3,3,CUB,long,5756,2020-10-27 14:45:00,2020-10-29 12:15:00,155.25,149.45,644
830,4,4,CUB,long,5821,2020-11-05 12:15:00,2020-11-10 09:45:00,161.25,180.6,620
831,5,5,CUB,long,6143,2020-12-16 14:45:00,2020-12-17 14:45:00,189.4,184.1,527
832,6,6,CUB,long,7273,2021-04-29 09:15:00,2021-04-30 15:15:00,171.15,165.7,584
833,7,7,CUB,long,7456,2021-05-24 09:15:00,2021-05-25 13:45:00,177.65,172.9,562
834,8,8,CUB,long,8694,2021-10-08 15:15:00,2021-10-13 09:15:00,166.0,169.75,602
835,9,9,CUB,long,8717,2021-10-14 14:15:00,2021-10-19 09:45:00,172.2,167.8,580
836,10,10,CUB,long,8781,2021-10-26 09:15:00,2021-10-28 12:45:00,178.95,172.4,558
837,11,11,CUB,long,10098,2022-03-28 12:45:00,2022-03-31 09:45:00,126.2,128.15,792
838,12,12,CUB,long,10608,2022-05-30 11:15:00,2022-06-02 09:15:00,135.0,144.95,740
839,13,13,CUB,long,10943,2022-07-07 14:15:00,2022-07-12 09:15:00,145.15,149.65,688
840,14,14,CUB,long,11000,2022-07-18 11:45:00,2022-07-21 09:15:00,154.0,159.15,649
841,15,15,CUB,long,12185,2022-12-06 09:15:00,2022-12-09 09:15:00,196.85,196.35,508
842,0,0,CUMMINSIND,long,4140,2020-04-22 10:45:00,2020-04-24 12:15:00,412.45,404.0,242
843,1,1,CUMMINSIND,long,4434,2020-05-29 09:45:00,2020-05-29 15:15:00,357.5,376.15,279
844,2,2,CUMMINSIND,long,4500,2020-06-08 09:15:00,2020-06-11 09:15:00,392.15,394.75,255
845,3,3,CUMMINSIND,long,4721,2020-07-06 09:15:00,2020-07-08 09:15:00,413.5,415.95,241
846,4,4,CUMMINSIND,long,5015,2020-08-07 13:15:00,2020-08-12 10:15:00,419.85,422.3,238
847,5,5,CUMMINSIND,long,5897,2020-11-18 09:15:00,2020-11-23 09:15:00,494.55,513.8,202
848,6,6,CUMMINSIND,long,6145,2020-12-21 09:45:00,2020-12-21 14:15:00,612.5,576.7,163
849,7,7,CUMMINSIND,long,6265,2021-01-05 09:15:00,2021-01-08 10:15:00,617.5,636.05,161
850,8,8,CUMMINSIND,long,6500,2021-02-04 10:45:00,2021-02-09 09:45:00,779.45,785.45,128
851,9,9,CUMMINSIND,long,7549,2021-06-10 09:15:00,2021-06-14 09:15:00,839.65,816.0,119
852,10,10,CUMMINSIND,long,8074,2021-08-10 11:45:00,2021-08-13 09:15:00,940.05,960.85,106
853,11,11,CUMMINSIND,long,8103,2021-08-17 10:45:00,2021-08-20 10:45:00,1018.5,1011.4,98
854,12,12,CUMMINSIND,long,9018,2021-12-03 11:15:00,2021-12-08 09:15:00,933.0,950.9,107
855,13,13,CUMMINSIND,long,9057,2021-12-13 09:15:00,2021-12-14 10:15:00,987.95,967.25,101
856,14,14,CUMMINSIND,long,9659,2022-02-17 12:15:00,2022-02-22 09:15:00,975.05,946.3,102
857,15,15,CUMMINSIND,long,10473,2022-05-26 13:15:00,2022-05-31 09:15:00,1024.15,1035.55,97
